"Country";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019"
"43";"Colombia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14.2038524732732;-0.110800359798913;6.57581214289749;-3.42589387533012;0.583001458620853;-15.2132995785164;6.83082929760273;0.274519824436916;6.10107363052675;4.87123605091092;8.14736778243518;4.75329045338577;-6.7290717693295;-4.93723135301733;-16.5266509528948;NA
"44";"Comoros";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"45";"Congo, Dem. Rep.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"46";"Congo, Rep.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"47";"Costa Rica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.4297135272576;NA;NA;NA;NA;NA;NA;NA;-13.242416352003;-15.4001090241331;-12.3864711415437;-10.8692818651099;-10.0823457795682;-14.3271976304497;33.1726332445644;26.5605542196041;7.10038525825408;14.6120701371837
"48";"Cote d'Ivoire";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"49";"Croatia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27.0482133957173;15.3978838280657;1.25073973644599;-0.266932026911535;-4.22779084905327;-4.91754101386654;0.922683235930032;-0.384745972900897;-5.2363391029701;-8.44007276808277;-5.89901548076133;0.41625074337941;-0.652521372203654;-1.55223014052432;-4.11120741547141;-4.83389844160167
"50";"Cuba";NA;NA;NA;NA;NA;NA;NA;NA;NA;4.00914434280463;0.589093695696493;-2.49881790791889;-4.86262434482262;-2.28257614718594;-0.0912432097987335;-4.31325186009711;2.30350292289188;2.95058479081133;-12.3284622875189;-0.218441134507093;-1.13274185557573;12.0192757666951;-9.21355462737834;-0.721645085818602;8.07145355837685;10.6306134839701;4.90936762581395;-1.53054969042604;-2.05118612736284;3.38549318265722
"51";"Curacao";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.70792253531928;-3.73006408104757;-7.37358285213971;23.8487592796661;-9.42902587403342;-22.9608443142378;13.791372208418;18.6139318813656;NA;NA
"52";"Cyprus";NA;NA;NA;NA;NA;-5.85323169912394;-3.93716686843565;-5.08110824532465;-3.6738419652135;-3.71542406716618;-1.51545938387129;-3.70548536338625;-3.42759080167716;-2.1284255034379;-5.0913242007998;-3.41950752086538;-2.46328058823923;-1.55162483828494;-3.16145076737212;-4.10647739851546;-0.472293033649459;-0.166661963034218;-2.09842303445274;-4.82745205563409;0.320960513245746;13.0515582975512;11.7350696910817;13.7302040024993;10.3470531515316;9.60165650600313
"53";"Czechia";NA;NA;NA;NA;NA;0.218239147878521;-1.09702110240741;-4.33112262057545;4.89758726959036;-6.68742811862026;-8.17115348736152;11.8639452674928;9.81669396650569;8.89123654798762;9.0706160382016;4.75605965234184;1.96490766474069;3.48582886044507;1.03509276709913;-2.60652503645957;-4.64054287626919;-4.29408071946788;-1.36571662266653;-1.93019578980064;-2.10317098633523;-4.2041933701501;-10.5665013248629;NA;NA;NA
"54";"Denmark";NA;NA;NA;NA;27.9035133966405;31.6206519174207;10.8326760177594;16.785540571081;15.177322035636;8.6815532074155;11.1075185488856;2.83134599823336;2.21595115801913;1.97416426177638;-0.64963756662703;5.91941512883539;-4.27619979184831;-10.2179365460671;-13.3733011390855;-3.3494859079579;7.33959763624224;-13.4525338960427;-7.82268341000991;-1.07834663632512;-10.4853889423167;-13.7753829999843;-11.2592405134109;-10.368794105613;-9.8843182801223;-14.2595172390592
"55";"Djibouti";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"56";"Dominica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.48652406498029;1.42549503880632;3.62417366173648;-3.34582029588778;-6.67944410726423;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"57";"Dominican Republic";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
