"Country";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019"
"186";"Sudan";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;91.6501311803284;55.449576105818;44.1290083030731;37.2612921154433;-0.425216908023435;9.41806001227038;4.66778998650022;-23.5304903463274;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"187";"Suriname";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"188";"Sweden";NA;NA;NA;NA;56.0657059808938;61.1550063390261;59.7095389958211;49.5524452404942;44.1108115109903;45.7301866028802;42.6380922266144;42.3973218827206;34.8933684633042;32.6422009370162;34.6549606745127;29.0868627614064;23.9682886990699;23.9039774492496;23.6504088134989;24.1682736843668;36.9588463810488;31.3033424843289;31.0579448260053;29.6106160394034;34.9879886703579;33.001630761948;34.7399408850532;33.7245118335059;40.3958893000682;36.3554041984055
"189";"Switzerland";-11.7978694641228;-12.055479309033;-10.592449462206;-11.5478978772368;-11.2291512042369;-12.7180512488802;-13.1253807284038;-12.6229586126363;-13.7705050934873;-16.9779971124181;-19.8872285047165;-19.2288976792388;-21.5323405599687;-20.7512650598871;-19.9869367710421;-20.1480745595088;-24.9250148539604;-27.4175157440908;-28.381677940552;-24.9999122419531;-26.6238882490277;-25.7352787626093;-26.2836329363374;-27.426279132798;-31.0017214410429;-31.2698881160761;-28.6913953865776;-27.4492956145143;-27.2773912505389;-27.6836634195089
"190";"Syrian Arab Republic";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"191";"Tajikistan";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"192";"Tanzania";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"193";"Thailand";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.27002427913642;0.714841055035845;0.209185852430786;-3.0365868314253;-5.07737852486916;-8.62481775171358
"194";"Timor-Leste";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"195";"Togo";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-7.48419959062218;10.8057966830043;10.0334335068727;NA;NA;NA;NA;NA;NA;NA
"196";"Tonga";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"197";"Trinidad and Tobago";149.090210845009;NA;NA;NA;NA;147.146772254895;153.348784860104;121.740323025476;117.021850404875;122.59081943194;34.2531095072217;117.949964425098;102.663994838331;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"198";"Tunisia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;42.0662173776843;41.1900157781885;40.8847817989757;42.109149334922;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"199";"Turkiye";NA;-40.7175904501898;NA;NA;-38.5747752778364;-43.5037117467299;-49.156156020344;-52.2645276186691;NA;-48.9929987026367;-44.6711959427829;-47.2107900503887;-46.4422537140033;-46.3694866303322;-43.7278404200504;-42.8984988680902;-42.5670745979668;-42.1125163062904;-37.5641925366715;-40.3770286482331;-37.5572734517266;-39.0025168319844;-37.9029322878539;-36.8475159602871;-35.8703195486185;-34.0227181215734;-37.7888327265468;-37.9392506465699;-37.5880135528088;-37.6030479983233
"200";"Turkmenistan";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"201";"Turks and Caicos Islands";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"202";"Tuvalu";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"203";"Uganda";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;72.4569237260017;NA;NA;NA;NA;NA;NA;NA;NA;NA;172.775240482271;197.50988118974;NA;NA
"204";"Ukraine";NA;NA;NA;NA;NA;874.408715374732;NA;NA;NA;786.462250527196;356.690065672245;182.700080456324;117.272942546418;120.229425182413;88.8035809142288;72.9083350284261;70.0852341560861;-47.2174104672608;-44.1159760780428;-40.6237372668228;-35.7498781999188;-39.1207673107626;-54.7563243236306;-56.2569976068329;-40.7124612643077;-45.7424837655121;-45.5760695209572;-42.4079526929606;-45.1721593477886;-44.8394076709584
"205";"United Arab Emirates";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.02343838976289;11.4228077682814;-1.04946898861727;12.6556134871276;-3.63647861068912;12.1542971022985;9.65749674388641;7.0376940827852;4.49997224525911
"206";"United Kingdom";1.92154094716342;NA;NA;NA;NA;-3.30494095033056;-4.80738415893812;-9.87204704840678;-11.4443526102718;-15.6753855514716;-16.7237652513551;-18.4231621478823;-20.2370229197987;-19.2579756696138;-21.2062740461172;-19.6568807730286;-19.5380458709541;-18.8870115265021;-15.2511711747587;-13.2663628481752;-10.2775116963396;-9.34945865436352;-6.19175473043161;-10.2956248150875;-9.22637653232019;-9.38973696141349;-6.635046497892;-3.69553226224732;-2.91326447684201;-2.21341044756193
"207";"United States";-30.8266542196623;-28.9972586006084;-30.3385498308567;-30.3777081415855;-30.4787846821893;-28.1834747414797;-26.9454021377725;-28.6403423426458;-29.1890962531236;-30.3512081213314;-31.7122360314444;-30.9752679539354;-31.4629167015934;-31.3621507941982;-32.5919933675796;-31.8898008198131;-32.6106069208156;-31.6687010961094;-30.7356229754617;-29.1556371071673;-30.1085439665942;-30.1830843542252;-30.1750116738684;-29.6229371796968;-30.6373854382725;-31.5923423364924;-31.6288519839443;-31.4178984762706;-36.8847725702347;NA
"208";"Uruguay";8.82925810706186;NA;NA;NA;NA;12.4823899120012;NA;NA;NA;NA;23.3604401395311;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"209";"Uzbekistan";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"210";"Vanuatu";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"211";"Venezuela, RB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;299.600952809251;259.337243716179;325.370713853416;227.112281182179;232.24341280982;242.078795797688;233.230398369189;327.841994437701;299.97976776857;281.785223075155;327.202268437452;NA;NA;NA
"212";"Vietnam";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"213";"Virgin Islands (U.S.)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"214";"West Bank and Gaza";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-15.9578764844708;-17.7375774423284;-18.1039150278746;-17.8287422921116;-18.6384295749661;-20.5728524791824;-22.1966539149642;-19.1369151823553;-18.6971189602589;-18.4104501037155;-18.1537602424321;-18.4920462936884;-17.6643094626592;-17.6066490070517;-16.7516583255351;-16.1486055160046;-8.34237957278047;-14.7774250685342;-7.94258964341682
"215";"Yemen, Rep.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"216";"Zambia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-48.8860886000065;NA;NA;NA;NA;-33.9031212249706;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"217";"Zimbabwe";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
